singer,singer_number,lyrics_words
 Oasis, 1,  I know you said I told you so  
 Oasis, 1,  But when you're happy and you're feeling fine  
 Oasis, 1,  Then you'll know it's the right time  
 Oasis, 1,  Then you'll know it's the right time  
 Oasis, 1,  To shake along with me  
 Oasis, 1,  Shake along with me  
 Oasis, 1,  Shake along with me  
 Oasis, 1,  Shake along with me Mr Sifter sold me songs when I was just sixteen  
 Oasis, 1,  Now he stops at traffic lights but only when they're green  
 Oasis, 1,  Ah shake along with me  
 Oasis, 1,  Ah shake along with me  
 Oasis, 1,  Ah shake along with me  
 Oasis, 1,  Ah shake along with me  
 Oasis, 1,  Shake along with me  
 Oasis, 1,  Shake along with me  
 Oasis, 1,  Shake along with me  
 Oasis, 1,  Shake along with Gem  
 Oasis, 1,  Shake along with me  
 Oasis, 1,  Shake along with Gem  
 Oasis, 1,  Shake along with me Hey you up in the sky  
 Oasis, 1,  Learning to fly  
 Oasis, 1,  Tell me how high  
 Oasis, 1,  Do you think you'll go before you start falling  
 Oasis, 1,  Hey you up in the tree  
 Oasis, 1,  You wanna be me  
 Oasis, 1,  Well that couldn't be  
 Oasis, 1,  Cause the people here they don't hear you calling How does it feel  
 Oasis, 1,  When you're inside me Hey you wearing the crown  
 Oasis, 1,  Making no sound  
 Oasis, 1,  I heard you feel down  
 Oasis, 1,  Well that's just too bad welcome to my world  
 Oasis, 1,  Hey you stealing the light  
 Oasis, 1,  I heard that the shine's  
 Oasis, 1,  Gone out of your life  
 Oasis, 1,  Well that's just too bad welcome to my world How does it feel  
 Oasis, 1,  When you're inside me You'll need assistance with the things that you have never ever seen  
 Oasis, 1,  It's just a case of never breathing out before you've breathed it in  
 Oasis, 1,  How does it feel  
 Oasis, 1,  When you're inside me I can feel you  
 Oasis, 1,  Can you feel me  Hey you up in the sky  
 Oasis, 1,  Learning to fly  
 Oasis, 1,  Tell me how high  
 Oasis, 1,  Do you think you'll go before you start falling  
 Oasis, 1,  Hey you up in a tree  
 Oasis, 1,  You wanna be me  
 Oasis, 1,  Well that couldn't be  
 Oasis, 1,  Cause the people here they don't hear you calling How does it feel  
 Oasis, 1,  When you're inside me You'll need assistance with the things that you have never ever seen  
 Oasis, 1,  It's just a case of never breathing out before you've breathed it in  
 Oasis, 1,  How does it feel  
 Oasis, 1,  When you're inside I haven't seen your face round  
 Oasis, 1,  Since I was a kid  
 Oasis, 1,  You're bringing back those memories  
 Oasis, 1,  Of the things that we did  
 Oasis, 1,  You're hangin round  
 Oasis, 1,  And climbing trees  
 Oasis, 1,  Pretending to fly  
 Oasis, 1,  D'yer wanna be a spaceman  
 Oasis, 1,  And live in the sky You got how many bills to pay  
 Oasis, 1,  And how many kids  
 Oasis, 1,  And you forgot about  
 Oasis, 1,  The things that we did  
 Oasis, 1,  The town where we're living  
 Oasis, 1,  Has made you a man  
 Oasis, 1,  And all of your dreams  
 Oasis, 1,  Are washed in the sand Well it's alright  
 Oasis, 1,  It's alright  
 Oasis, 1,  Who are you and me to say  
 Oasis, 1,  What's wrong and what's right  
 Oasis, 1,  Do you still feel like me  
 Oasis, 1,  We sit down here  
 Oasis, 1,  And we shall see  
 Oasis, 1,  We can talk  
 Oasis, 1,  And find common ground  
 Oasis, 1,  And we can just forget  
 Oasis, 1,  About feeling down  
 Oasis, 1,  We can just forget  
 Oasis, 1,  About life in this town It's funny how your dreams  
 Oasis, 1,  Change as you're growing old  
 Oasis, 1,  You don't wanna be no spaceman  
 Oasis, 1,  You just want gold  
 Oasis, 1,  All the dream stealers  
 Oasis, 1,  Are lying in wait  
 Oasis, 1,  But if you wanna be a spaceman  
 Oasis, 1,  It's still not too late Well it's alright  
 Oasis, 1,  And it's alright  
 Oasis, 1,  Who are you and me to say  
 Oasis, 1,  What's wrong and what's right  
 Oasis, 1,  Do you still feel like me  
 Oasis, 1,  We sit down here And we shall see  
 Oasis, 1,  We can talk  
 Oasis, 1,  And find common ground  
 Oasis, 1,  And we can just forget  
 Oasis, 1,  About feeling down  
 Oasis, 1,  We can just forget  
 Oasis, 1,  About life in this town  What was that sound ringing around your brain  
 Oasis, 1,  Today was just a blur you've got a head like a ghost train  
 Oasis, 1,  What was that sound ringing around your brain  
 Oasis, 1,  You're here on your own who you gonna find to blame You're the outcast  
 Oasis, 1,  You're the underclass  
 Oasis, 1,  But you don't care  
 Oasis, 1,  Because you're living fast You're the uninvited guest who stays til the end  
 Oasis, 1,  I know you've got a problem that the devil sends  
 Oasis, 1,  You think they're talking bout you but you don't know who  
 Oasis, 1,  I'll be scraping your life from the sole of my shoe tonight Bring it on down bring it down for me  
 Oasis, 1,  Your head's in a fish tank your body and your mind can't breathe  
 Oasis, 1,  Bring it on down bring it down for me  
 Oasis, 1,  Your head's in a fish tank your body and your mind can't breathe You're the outcast  
 Oasis, 1,  You're the underclass  
 Oasis, 1,  But you don't care  
 Oasis, 1,  Because you're living fast You're the uninvited guest who stays til the end  
 Oasis, 1,  I know you've got a problem that the devil sends  
 Oasis, 1,  You think they're talking bout you but you don't know who  
 Oasis, 1,  I'll be scraping their lives from the sole of my shoe tonight Here's a thought for every man who tries to understand  
 Oasis, 1,  What is in his hands What is in his hands  
 Oasis, 1,  He walks along the open road of love and life  
 Oasis, 1,  Survivin if he can Survivin if he can Bound with all the weight of all the words he tried to say  
 Oasis, 1,  Chained to all the places that he never wished to stay  
 Oasis, 1,  Bound with all the weight of all the words he tried to say  
 Oasis, 1,  As he face the sun he cast no shadow As they took his soul they stole his pride  
 Oasis, 1,  As they took his soul they stole his pride  
 Oasis, 1,  As they took his soul they stole his pride  
 Oasis, 1,  As he face the sun he cast no shadow Here's a thought for every man who tries to understand  
 Oasis, 1,  What is in his hands What is in his hands  
 Oasis, 1,  He walks along the open road of love and life Survivin if he can Survivin if he can  
 Oasis, 1,  Bound with all the weight of all the words he tried to say  
 Oasis, 1,  Chained to all the places that he never wished to stay  
 Oasis, 1,  Bound with all the weight of all the words he tried to say As he face the sun he cast no shadow  
 Oasis, 1,  As they took his soul they stole his pride  
 Oasis, 1,  As they took his soul they stole his pride  
 Oasis, 1,  As they took his soul they stole his pride  
 Oasis, 1,  As they took his soul they stole his pride  
 Oasis, 1,  As he face the sun he cast no shadow  
 Oasis, 1,  As he face the sun he cast no shadow  
 Oasis, 1,  As he face the sun he cast no shadow  
 Oasis, 1,  As he face the sun he cast no shadow I'm seeing  
 Oasis, 1,  A whole nother world in my mind  
 Oasis, 1,  Girl I'm feelin  
 Oasis, 1,  And breathing in love all the time You turn me on  
 Oasis, 1,  Yer love's like a bomb  
 Oasis, 1,  Yer blowing my mind You turn me on  
 Oasis, 1,  Yer love's like a bomb  
 Oasis, 1,  Yer blowing my mind Am I reaching  
 Oasis, 1,  The world that I want deep inside  
 Oasis, 1,  Girl I mean it  
 Oasis, 1,  And you hold the key to the shrine Cos you turn me on  
 Oasis, 1,  Yer love's like a bomb  
 Oasis, 1,  Yer blowing my mind Cos you turn me on  
 Oasis, 1,  Yer love's like a bomb  
 Oasis, 1,  Yer blowing my mind  Blowing my mind  Nah Nah Nah  
 Oasis, 1,  Nah Nah Nah I'm seeing  
 Oasis, 1,  A whole nother world in my mind  
 Oasis, 1,  Girl I'm feelin  
 Oasis, 1,  That we've been in love all the time Cos you turn me on  
 Oasis, 1,  Yer love's like a bomb  
 Oasis, 1,  Yer blowing my mind Cos you turn me on  
 Oasis, 1,  Yer love's like a bomb  
 Oasis, 1,  Yer blowing my mind Yeah I'm seeing You know I need a little break  
 Oasis, 1,  To get away for a holiday  
 Oasis, 1,  So I can see the sun  
 Oasis, 1,  Cos in the sun they say it's fun  
 Oasis, 1,  If you can get some  
 Oasis, 1,  Well I could take a train or a boat or an aeroplane  
 Oasis, 1,  Or I could steal a car  
 Oasis, 1,  Cos in a car you can go far  
 Oasis, 1,  Just depends on what kind of car you are La la la la la la la la la la la  
 Oasis, 1,  What kind of car you are  
 Oasis, 1,  La la la la la la la la la la la I met a funny looking girl  
 Oasis, 1,  On a crowded beach in Spain  
 Oasis, 1,  Her name was Avaline  
 Oasis, 1,  She said she came to Spain to have a good time  
 Oasis, 1,  But she was with her mum  
 Oasis, 1,  Who had a face like a nun in pain  
 Oasis, 1,  She said her name was Dot  
 Oasis, 1,  She didn't half talk a lot  
 Oasis, 1,  I couldn't tell if she was mad or not La la la la la la la la la la la  
 Oasis, 1,  La la la la la la la la la la la Don't you know - I should have stayed in England  
 Oasis, 1,  On my polluted beach - with all my special friends  
 Oasis, 1,  Don't you know - I should have stayed in England  
 Oasis, 1,  With my big house and my big car  
 Oasis, 1,  And all my friend are there at the bar La la la la la la la la la la la  
 Oasis, 1,  La la la la la la la la la la la You know I need a little break  
 Oasis, 1,  To get away for a holiday  
 Oasis, 1,  So I can see the sun  
 Oasis, 1,  Cos in the sun they say it's fun  
 Oasis, 1,  If you can get some  
 Oasis, 1,  Well I could take a train or a boat or an aeroplane  
 Oasis, 1,  Or I could steal a car  
 Oasis, 1,  Cos in a car you can go far  
 Oasis, 1,  It just depends on what kind of car you are La la la la la la la la la la la  
 Oasis, 1,  What kind of car you are  
 Oasis, 1,  La la la la la la la la la la la Mesat ngapung luhur jauh di awang-awang  
 Oasis, 1,  Meberkeun jangjangna bangun taya karingrang  
 Oasis, 1,  Dipika gimir dipika serab ku sasama  
 Oasis, 1,  Taya karentan kasiuen leber wawanena Chorus  
 Oasis, 1,  Manuk dadali manuk panggagahna  
 Oasis, 1,  Perlambang sakti indonesia jaya  
 Oasis, 1,  Manuk dadali pangkakoncarana  
 Oasis, 1,  Resep ngahiji rukun sakabehna Hirup sauyunan tara pahiri-hiri  
 Oasis, 1,  Silih pikanyaah teu inggis belapati  
 Oasis, 1,  Manuk dadali ngandung siloka sinatria  
 Oasis, 1,  Keur sakumna bangsa di nagara indonesia Back to chorus Wash your face in the morning sun  
 Oasis, 1,  Flash your pen at the song that I'm singing  
 Oasis, 1,  Touchdown base living on the run  
 Oasis, 1,  I make no sweat at the hole that you're digging Wrap up cold when it's warm outside  
 Oasis, 1,  Your shit jokes remind me of Digsy's  
 Oasis, 1,  Be my magic carpet ride  
 Oasis, 1,  Fly me down to capital city in the sun Kicking up a storm  
 Oasis, 1,  From the day that I was born  
 Oasis, 1,  Sing a song to me  
 Oasis, 1,  One from Let It Be  
 Oasis, 1,  Open up your eyes get a grip on yourself inside  So wash your face in the morning sun  
 Oasis, 1,  Flash your pen at the song that I'm singing  
 Oasis, 1,  Touchdown base living on the run  
 Oasis, 1,  Make no sweat of the hole that you're digging Kicking up a storm  
 Oasis, 1,  From the day that I was born  
 Oasis, 1,  Sing a song to me  
 Oasis, 1,  One from Let It Be  
 Oasis, 1,  Open up your eyes get a grip on yourself inside  
 Oasis, 1,  Inside Inside Inside  So wrap up cold when it's warm outside  
 Oasis, 1,  Please sit down you make me feel giddy  
 Oasis, 1,  Be my magic carpet ride  
 Oasis, 1,  Fly me down to capital city I've been kicking up a storm  
 Oasis, 1,  From the day that I was born  
 Oasis, 1,  Sing a song for me  
 Oasis, 1,  One from Let It Be  
 Oasis, 1,  Open up your eyes get a grip on yourself inside  
 Oasis, 1,  get a grip inside  
 Oasis, 1,  get a grip inside  
 Oasis, 1,  get a grip insode  
 Oasis, 1,  get a grip inside C'mon c'mon c'mon c'mon  
 Oasis, 1,  C'mon c mon c'mon c'mon  
 Oasis, 1,  Yeah yeah yeah C'mon c'mon c'mon c'mon  
 Oasis, 1,  C'mon c mon c'mon c'mon  
 Oasis, 1,  Yeah yeah yeah Head like a rock spinning round and round  
 Oasis, 1,  I found it in a hole sitting upside down  
 Oasis, 1,  You point the finger at me but I don't believe Paint me a wish on a velvet sky  
 Oasis, 1,  You demand the answers but I don't know why  
 Oasis, 1,  In my mind there is no time But the little things they make me so happy  
 Oasis, 1,  All I want to do is live by the sea  
 Oasis, 1,  Yeah little things they make me so happy  
 Oasis, 1,  But it's good yes it's good it's good to be free So what would you say if I said to you  
 Oasis, 1,  It's not in what you say it's in what you do  
 Oasis, 1,  You point the finger at me but I don't believe Bring it on home to where we found  
 Oasis, 1,  My head is like a rock sitting upside down  
 Oasis, 1,  In my mind there is no time But the little things they make me so happy  
 Oasis, 1,  All I want to do is live by the sea  
 Oasis, 1,  Yeah little things they make me so happy  
 Oasis, 1,  But it's good yes it's good it's good to be free  
 Oasis, 1,  Yeah it's good yes it's good it's good to be free I get up when I'm down  
 Oasis, 1,  I can't swim but my soul won't drown  
 Oasis, 1,  I do believe I got flare  
 Oasis, 1,  I got speed and I walk on air Cos God gimme soul in your rock n roll babe  
 Oasis, 1,  Cos God gimme soul in your rock n roll babe And I get so high I just can't feel it  
 Oasis, 1,  And I get so high I just can't feel it In and out my brain running through my vein  
 Oasis, 1,  You're my sunshine you're my rain There's a light that shines on  
 Oasis, 1,  Shines on me and it keeps me warm  
 Oasis, 1,  It gimme peace I must say  
 Oasis, 1,  I can't sleep cos the world won't wait Cos God gimme soul in your rock n roll babe  
 Oasis, 1,  Cos God gimme soul in your rock n roll babe And I get so high I just can't feel it  
 Oasis, 1,  And I get so high I just can't feel it In and out my brain running through my vein  
 Oasis, 1,  You're my sunshine you're my rain  
 Oasis, 1,  And I get so high I just can't feel it  
 Oasis, 1,  And I get so high I just can't feel it  
 Oasis, 1,  And I get so high I just can't feel it  
 Oasis, 1,  And I get so high I just can't feel it  
 Oasis, 1,  In and out my brain running through my vein  
